"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Lumensyvyys maksimi [cm]","Sademäärä maksimi [mm]","Ilman lämpötila maksimi [°C]"
"Helsinki Kumpula","2022","8","10","20:00","-1","0","17.9"
"Helsinki Kumpula","2022","8","10","21:00","-1","0","17.6"
"Helsinki Kumpula","2022","8","10","22:00","-1","0","17.3"
"Helsinki Kumpula","2022","8","10","23:00","-1","0","17.1"
"Helsinki Kumpula","2022","8","11","00:00","-1","0","17.2"
"Helsinki Kumpula","2022","8","11","01:00","-1","0","17.1"
"Helsinki Kumpula","2022","8","11","02:00","-1","0","17.3"
"Helsinki Kumpula","2022","8","11","03:00","-1","0","17.5"
"Helsinki Kumpula","2022","8","11","04:00","-1","0","17.6"
"Helsinki Kumpula","2022","8","11","05:00","-1","0","18.3"
"Helsinki Kumpula","2022","8","11","06:00","-1","0","18.9"
"Helsinki Kumpula","2022","8","11","07:00","-1","0","19.6"
"Helsinki Kumpula","2022","8","11","08:00","-1","0","20.5"
"Helsinki Kumpula","2022","8","11","09:00","-1","0","20.7"
"Helsinki Kumpula","2022","8","11","10:00","-1","0","21.9"
"Helsinki Kumpula","2022","8","11","11:00","-1","0","22.8"
"Helsinki Kumpula","2022","8","11","12:00","-1","0","23.2"
"Helsinki Kumpula","2022","8","11","13:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","11","14:00","-1","0","23.3"
"Helsinki Kumpula","2022","8","11","15:00","-1","0","22.7"
"Helsinki Kumpula","2022","8","11","16:00","-1","0","22.1"
"Helsinki Kumpula","2022","8","11","17:00","-1","0","20.7"
"Helsinki Kumpula","2022","8","11","18:00","-1","0","19.5"
"Helsinki Kumpula","2022","8","11","19:00","-1","0","18.8"
"Helsinki Kumpula","2022","8","11","20:00","-1","0","17.9"
"Helsinki Kumpula","2022","8","11","21:00","-1","0","17.6"
"Helsinki Kumpula","2022","8","11","22:00","-1","0","17.4"
"Helsinki Kumpula","2022","8","11","23:00","-1","0","17"
"Helsinki Kumpula","2022","8","12","00:00","-1","0","16.4"
"Helsinki Kumpula","2022","8","12","01:00","-1","0","16.5"
"Helsinki Kumpula","2022","8","12","02:00","-1","0","16.3"
"Helsinki Kumpula","2022","8","12","03:00","-1","0","16.2"
"Helsinki Kumpula","2022","8","12","04:00","-1","0","17"
"Helsinki Kumpula","2022","8","12","05:00","-1","0","18.1"
"Helsinki Kumpula","2022","8","12","06:00","-1","0","18.5"
"Helsinki Kumpula","2022","8","12","07:00","-1","0","19.7"
"Helsinki Kumpula","2022","8","12","08:00","-1","0","21.8"
"Helsinki Kumpula","2022","8","12","09:00","-1","0","22.4"
"Helsinki Kumpula","2022","8","12","10:00","-1","0","23"
"Helsinki Kumpula","2022","8","12","11:00","-1","0","23.7"
"Helsinki Kumpula","2022","8","12","12:00","-1","0","23.9"
"Helsinki Kumpula","2022","8","12","13:00","-1","0","24.2"
"Helsinki Kumpula","2022","8","12","14:00","-1","0","24.8"
"Helsinki Kumpula","2022","8","12","15:00","-1","0","24.7"
"Helsinki Kumpula","2022","8","12","16:00","-1","0","24"
"Helsinki Kumpula","2022","8","12","17:00","-1","0","22.4"
"Helsinki Kumpula","2022","8","12","18:00","-1","0","21.2"
"Helsinki Kumpula","2022","8","12","19:00","-1","0","19.6"
"Helsinki Kumpula","2022","8","12","20:00","-1","0","18.7"
"Helsinki Kumpula","2022","8","12","21:00","-1","0","18.4"
"Helsinki Kumpula","2022","8","12","22:00","-1","0","18.2"
"Helsinki Kumpula","2022","8","12","23:00","-1","0","17.5"
"Helsinki Kumpula","2022","8","13","00:00","-1","0","16.6"
"Helsinki Kumpula","2022","8","13","01:00","-1","0","16.8"
"Helsinki Kumpula","2022","8","13","02:00","-1","0","17"
"Helsinki Kumpula","2022","8","13","03:00","-1","0","16"
"Helsinki Kumpula","2022","8","13","04:00","-1","0","17.4"
"Helsinki Kumpula","2022","8","13","05:00","-1","0","19.3"
"Helsinki Kumpula","2022","8","13","06:00","-1","0","20"
"Helsinki Kumpula","2022","8","13","07:00","-1","0","21.7"
"Helsinki Kumpula","2022","8","13","08:00","-1","0","23.2"
"Helsinki Kumpula","2022","8","13","09:00","-1","0","24.6"
"Helsinki Kumpula","2022","8","13","10:00","-1","0","24.8"
"Helsinki Kumpula","2022","8","13","11:00","-1","0","24.4"
"Helsinki Kumpula","2022","8","13","12:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","13","13:00","-1","0","22.9"
"Helsinki Kumpula","2022","8","13","14:00","-1","0","22.7"
"Helsinki Kumpula","2022","8","13","15:00","-1","0","22.7"
"Helsinki Kumpula","2022","8","13","16:00","-1","0","22.9"
"Helsinki Kumpula","2022","8","13","17:00","-1","0","22.3"
"Helsinki Kumpula","2022","8","13","18:00","-1","0","20.4"
"Helsinki Kumpula","2022","8","13","19:00","-1","0","19.4"
"Helsinki Kumpula","2022","8","13","20:00","-1","0","18.8"
"Helsinki Kumpula","2022","8","13","21:00","-1","0","18.4"
"Helsinki Kumpula","2022","8","13","22:00","-1","0","17"
"Helsinki Kumpula","2022","8","13","23:00","-1","0","16"
"Helsinki Kumpula","2022","8","14","00:00","-1","0","15.6"
"Helsinki Kumpula","2022","8","14","01:00","-1","0","16.5"
"Helsinki Kumpula","2022","8","14","02:00","-1","0","16.5"
"Helsinki Kumpula","2022","8","14","03:00","-1","0","16.7"
"Helsinki Kumpula","2022","8","14","04:00","-1","0","17.7"
"Helsinki Kumpula","2022","8","14","05:00","-1","0","18.3"
"Helsinki Kumpula","2022","8","14","06:00","-1","0","18.7"
"Helsinki Kumpula","2022","8","14","07:00","-1","0","19.1"
"Helsinki Kumpula","2022","8","14","08:00","-1","0","21.1"
"Helsinki Kumpula","2022","8","14","09:00","-1","0","22.3"
"Helsinki Kumpula","2022","8","14","10:00","-1","0","22.8"
"Helsinki Kumpula","2022","8","14","11:00","-1","0","22.8"
"Helsinki Kumpula","2022","8","14","12:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","14","13:00","-1","0","23.5"
"Helsinki Kumpula","2022","8","14","14:00","-1","0","23.8"
"Helsinki Kumpula","2022","8","14","15:00","-1","0","23.4"
"Helsinki Kumpula","2022","8","14","16:00","-1","0","22.4"
"Helsinki Kumpula","2022","8","14","17:00","-1","0","21.6"
"Helsinki Kumpula","2022","8","14","18:00","-1","0","20.6"
"Helsinki Kumpula","2022","8","14","19:00","-1","0","20"
"Helsinki Kumpula","2022","8","14","20:00","-1","0","18.4"
"Helsinki Kumpula","2022","8","14","21:00","-1","0","17.8"
"Helsinki Kumpula","2022","8","14","22:00","-1","0","17.5"
"Helsinki Kumpula","2022","8","14","23:00","-1","0","16.4"
"Helsinki Kumpula","2022","8","15","00:00","-1","0","14.9"
"Helsinki Kumpula","2022","8","15","01:00","-1","0","14.5"
"Helsinki Kumpula","2022","8","15","02:00","-1","0","14.2"
"Helsinki Kumpula","2022","8","15","03:00","-1","0","14"
"Helsinki Kumpula","2022","8","15","04:00","-1","0","16.1"
"Helsinki Kumpula","2022","8","15","05:00","-1","0","19.1"
"Helsinki Kumpula","2022","8","15","06:00","-1","0","20.5"
"Helsinki Kumpula","2022","8","15","07:00","-1","0","22.2"
"Helsinki Kumpula","2022","8","15","08:00","-1","0","23.7"
"Helsinki Kumpula","2022","8","15","09:00","-1","0","24.6"
"Helsinki Kumpula","2022","8","15","10:00","-1","0","24.5"
"Helsinki Kumpula","2022","8","15","11:00","-1","0","24.8"
"Helsinki Kumpula","2022","8","15","12:00","-1","0","25"
"Helsinki Kumpula","2022","8","15","13:00","-1","0","24.7"
"Helsinki Kumpula","2022","8","15","14:00","-1","0","24.2"
"Helsinki Kumpula","2022","8","15","15:00","-1","0","24.6"
"Helsinki Kumpula","2022","8","15","16:00","-1","0","24.6"
"Helsinki Kumpula","2022","8","15","17:00","-1","0","24.3"
"Helsinki Kumpula","2022","8","15","18:00","-1","0","23.7"
"Helsinki Kumpula","2022","8","15","19:00","-1","0","23.2"
"Helsinki Kumpula","2022","8","15","20:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","15","21:00","-1","0","22"
"Helsinki Kumpula","2022","8","15","22:00","-1","0","21.6"
"Helsinki Kumpula","2022","8","15","23:00","-1","0","21.4"
"Helsinki Kumpula","2022","8","16","00:00","-1","0","21.3"
"Helsinki Kumpula","2022","8","16","01:00","-1","0","20.8"
"Helsinki Kumpula","2022","8","16","02:00","-1","0","20.4"
"Helsinki Kumpula","2022","8","16","03:00","-1","0","19.9"
"Helsinki Kumpula","2022","8","16","04:00","-1","0","20.9"
"Helsinki Kumpula","2022","8","16","05:00","-1","0","22.5"
"Helsinki Kumpula","2022","8","16","06:00","-1","0","23.4"
"Helsinki Kumpula","2022","8","16","07:00","-1","0","24.2"
"Helsinki Kumpula","2022","8","16","08:00","-1","0","24.3"
"Helsinki Kumpula","2022","8","16","09:00","-1","0","25.3"
"Helsinki Kumpula","2022","8","16","10:00","-1","0","26"
"Helsinki Kumpula","2022","8","16","11:00","-1","0","26.6"
"Helsinki Kumpula","2022","8","16","12:00","-1","0","26.7"
"Helsinki Kumpula","2022","8","16","13:00","-1","0","27.4"
"Helsinki Kumpula","2022","8","16","14:00","-1","0","27.1"
"Helsinki Kumpula","2022","8","16","15:00","-1","0","26.5"
"Helsinki Kumpula","2022","8","16","16:00","-1","0","25.9"
"Helsinki Kumpula","2022","8","16","17:00","-1","0","24.9"
"Helsinki Kumpula","2022","8","16","18:00","-1","0","24.3"
"Helsinki Kumpula","2022","8","16","19:00","-1","0","23.3"
"Helsinki Kumpula","2022","8","16","20:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","16","21:00","-1","0","22.2"
"Helsinki Kumpula","2022","8","16","22:00","-1","0","22.1"
"Helsinki Kumpula","2022","8","16","23:00","-1","0","21.6"
"Helsinki Kumpula","2022","8","17","00:00","-1","0","21.5"
"Helsinki Kumpula","2022","8","17","01:00","-1","0","21.2"
"Helsinki Kumpula","2022","8","17","02:00","-1","0","21.4"
"Helsinki Kumpula","2022","8","17","03:00","-1","0","21.1"
"Helsinki Kumpula","2022","8","17","04:00","-1","0","21.5"
"Helsinki Kumpula","2022","8","17","05:00","-1","0","22.8"
"Helsinki Kumpula","2022","8","17","06:00","-1","0","23.2"
"Helsinki Kumpula","2022","8","17","07:00","-1","0","25"
"Helsinki Kumpula","2022","8","17","08:00","-1","0","25.1"
"Helsinki Kumpula","2022","8","17","09:00","-1","0","25.9"
"Helsinki Kumpula","2022","8","17","10:00","-1","0","26.7"
"Helsinki Kumpula","2022","8","17","11:00","-1","0","26.4"
"Helsinki Kumpula","2022","8","17","12:00","-1","0","25.7"
"Helsinki Kumpula","2022","8","17","13:00","-1","0","24.7"
"Helsinki Kumpula","2022","8","17","14:00","-1","0","25.8"
"Helsinki Kumpula","2022","8","17","15:00","-1","0","25.6"
"Helsinki Kumpula","2022","8","17","16:00","-1","0","24.3"
"Helsinki Kumpula","2022","8","17","17:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","17","18:00","-1","0","22.8"
"Helsinki Kumpula","2022","8","17","19:00","-1","0","21.5"
"Helsinki Kumpula","2022","8","17","20:00","-1","0","20.9"
"Helsinki Kumpula","2022","8","17","21:00","-1","0","21"
"Helsinki Kumpula","2022","8","17","22:00","-1","0","21"
"Helsinki Kumpula","2022","8","17","23:00","-1","0","21.1"
"Helsinki Kumpula","2022","8","18","00:00","-1","0.1","21.2"
"Helsinki Kumpula","2022","8","18","01:00","-1","0.07","20.9"
"Helsinki Kumpula","2022","8","18","02:00","-1","0","20.6"
"Helsinki Kumpula","2022","8","18","03:00","-1","0","20.7"
"Helsinki Kumpula","2022","8","18","04:00","-1","0","20.7"
"Helsinki Kumpula","2022","8","18","05:00","-1","0","21"
"Helsinki Kumpula","2022","8","18","06:00","-1","0","21.7"
"Helsinki Kumpula","2022","8","18","07:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","18","08:00","-1","0","23.9"
"Helsinki Kumpula","2022","8","18","09:00","-1","0","24.9"
"Helsinki Kumpula","2022","8","18","10:00","-1","0","26.1"
"Helsinki Kumpula","2022","8","18","11:00","-1","0","26.5"
"Helsinki Kumpula","2022","8","18","12:00","-1","0","26.4"
"Helsinki Kumpula","2022","8","18","13:00","-1","0","26.3"
"Helsinki Kumpula","2022","8","18","14:00","-1","0","27.2"
"Helsinki Kumpula","2022","8","18","15:00","-1","0","26.8"
"Helsinki Kumpula","2022","8","18","16:00","-1","0","26.3"
"Helsinki Kumpula","2022","8","18","17:00","-1","0","25"
"Helsinki Kumpula","2022","8","18","18:00","-1","0","24.1"
"Helsinki Kumpula","2022","8","18","19:00","-1","0","24"
"Helsinki Kumpula","2022","8","18","20:00","-1","0","24"
"Helsinki Kumpula","2022","8","18","21:00","-1","0","23.8"
"Helsinki Kumpula","2022","8","18","22:00","-1","0","23.3"
"Helsinki Kumpula","2022","8","18","23:00","-1","0","23"
"Helsinki Kumpula","2022","8","19","00:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","19","01:00","-1","0","23.4"
"Helsinki Kumpula","2022","8","19","02:00","-1","0","23"
"Helsinki Kumpula","2022","8","19","03:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","19","04:00","-1","0","22.4"
"Helsinki Kumpula","2022","8","19","05:00","-1","0","23.9"
"Helsinki Kumpula","2022","8","19","06:00","-1","0","24.7"
"Helsinki Kumpula","2022","8","19","07:00","-1","0","24.9"
"Helsinki Kumpula","2022","8","19","08:00","-1","0","25.1"
"Helsinki Kumpula","2022","8","19","09:00","-1","0","26.9"
"Helsinki Kumpula","2022","8","19","10:00","-1","0","27.5"
"Helsinki Kumpula","2022","8","19","11:00","-1","0","29.1"
"Helsinki Kumpula","2022","8","19","12:00","-1","0","29.6"
"Helsinki Kumpula","2022","8","19","13:00","-1","0","28.7"
"Helsinki Kumpula","2022","8","19","14:00","-1","0","28.2"
"Helsinki Kumpula","2022","8","19","15:00","-1","0","26.8"
"Helsinki Kumpula","2022","8","19","16:00","-1","0","26.2"
"Helsinki Kumpula","2022","8","19","17:00","-1","0","26.1"
"Helsinki Kumpula","2022","8","19","18:00","-1","0","25.1"
"Helsinki Kumpula","2022","8","19","19:00","-1","0","24.7"
"Helsinki Kumpula","2022","8","19","20:00","-1","0","25.7"
"Helsinki Kumpula","2022","8","19","21:00","-1","0","25.4"
"Helsinki Kumpula","2022","8","19","22:00","-1","0","24.3"
"Helsinki Kumpula","2022","8","19","23:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","20","00:00","-1","0","23"
"Helsinki Kumpula","2022","8","20","01:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","20","02:00","-1","0","22.2"
"Helsinki Kumpula","2022","8","20","03:00","-1","0","21.6"
"Helsinki Kumpula","2022","8","20","04:00","-1","0","21.9"
"Helsinki Kumpula","2022","8","20","05:00","-1","0","22.5"
"Helsinki Kumpula","2022","8","20","06:00","-1","0","23.3"
"Helsinki Kumpula","2022","8","20","07:00","-1","0","24.4"
"Helsinki Kumpula","2022","8","20","08:00","-1","0","24.5"
"Helsinki Kumpula","2022","8","20","09:00","-1","0","24.8"
"Helsinki Kumpula","2022","8","20","10:00","-1","0","24.7"
"Helsinki Kumpula","2022","8","20","11:00","-1","0","24.5"
"Helsinki Kumpula","2022","8","20","12:00","-1","0","24.5"
"Helsinki Kumpula","2022","8","20","13:00","-1","0","24.7"
"Helsinki Kumpula","2022","8","20","14:00","-1","0","24.3"
"Helsinki Kumpula","2022","8","20","15:00","-1","0","24.3"
"Helsinki Kumpula","2022","8","20","16:00","-1","0","24.1"
"Helsinki Kumpula","2022","8","20","17:00","-1","0","23.9"
"Helsinki Kumpula","2022","8","20","18:00","-1","0","24"
"Helsinki Kumpula","2022","8","20","19:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","20","20:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","20","21:00","-1","0","23.4"
"Helsinki Kumpula","2022","8","20","22:00","-1","0","22.3"
"Helsinki Kumpula","2022","8","20","23:00","-1","0","21.3"
"Helsinki Kumpula","2022","8","21","00:00","-1","0","20.6"
"Helsinki Kumpula","2022","8","21","01:00","-1","0","20.3"
"Helsinki Kumpula","2022","8","21","02:00","-1","0","20"
"Helsinki Kumpula","2022","8","21","03:00","-1","0","20"
"Helsinki Kumpula","2022","8","21","04:00","-1","0","19.9"
"Helsinki Kumpula","2022","8","21","05:00","-1","0","19.8"
"Helsinki Kumpula","2022","8","21","06:00","-1","0","20.4"
"Helsinki Kumpula","2022","8","21","07:00","-1","0","20.9"
"Helsinki Kumpula","2022","8","21","08:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","21","09:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","21","10:00","-1","0","22.7"
"Helsinki Kumpula","2022","8","21","11:00","-1","0","23"
"Helsinki Kumpula","2022","8","21","12:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","21","13:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","21","14:00","-1","0","22.7"
"Helsinki Kumpula","2022","8","21","15:00","-1","0","23"
"Helsinki Kumpula","2022","8","21","16:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","21","17:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","21","18:00","-1","0","22.2"
"Helsinki Kumpula","2022","8","21","19:00","-1","0","21.7"
"Helsinki Kumpula","2022","8","21","20:00","-1","0","21.4"
"Helsinki Kumpula","2022","8","21","21:00","-1","0","21.3"
"Helsinki Kumpula","2022","8","21","22:00","-1","0","20.9"
"Helsinki Kumpula","2022","8","21","23:00","-1","0","20.6"
"Helsinki Kumpula","2022","8","22","00:00","-1","0","20.8"
"Helsinki Kumpula","2022","8","22","01:00","-1","0","20.7"
"Helsinki Kumpula","2022","8","22","02:00","-1","0","20.6"
"Helsinki Kumpula","2022","8","22","03:00","-1","0","20.3"
"Helsinki Kumpula","2022","8","22","04:00","-1","0.05","20.2"
"Helsinki Kumpula","2022","8","22","05:00","-1","0.05","19.8"
"Helsinki Kumpula","2022","8","22","06:00","-1","0.33","19.2"
"Helsinki Kumpula","2022","8","22","07:00","-1","1.12","14.7"
"Helsinki Kumpula","2022","8","22","08:00","-1","0","15.4"
"Helsinki Kumpula","2022","8","22","09:00","-1","0","16.6"
"Helsinki Kumpula","2022","8","22","10:00","-1","0","19.1"
"Helsinki Kumpula","2022","8","22","11:00","-1","0","21"
"Helsinki Kumpula","2022","8","22","12:00","-1","0","21.1"
"Helsinki Kumpula","2022","8","22","13:00","-1","0","21"
"Helsinki Kumpula","2022","8","22","14:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","22","15:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","22","16:00","-1","0","22.9"
"Helsinki Kumpula","2022","8","22","17:00","-1","0","21.4"
"Helsinki Kumpula","2022","8","22","18:00","-1","0","19.9"
"Helsinki Kumpula","2022","8","22","19:00","-1","0","19.2"
"Helsinki Kumpula","2022","8","22","20:00","-1","0","18.2"
"Helsinki Kumpula","2022","8","22","21:00","-1","0","17.3"
"Helsinki Kumpula","2022","8","22","22:00","-1","0","16.8"
"Helsinki Kumpula","2022","8","22","23:00","-1","0","15.9"
"Helsinki Kumpula","2022","8","23","00:00","-1","0","15.9"
"Helsinki Kumpula","2022","8","23","01:00","-1","0","14.7"
"Helsinki Kumpula","2022","8","23","02:00","-1","0","15.2"
"Helsinki Kumpula","2022","8","23","03:00","-1","0","15.6"
"Helsinki Kumpula","2022","8","23","04:00","-1","0","15.2"
"Helsinki Kumpula","2022","8","23","05:00","-1","0","16.7"
"Helsinki Kumpula","2022","8","23","06:00","-1","0","18.9"
"Helsinki Kumpula","2022","8","23","07:00","-1","0","21.9"
"Helsinki Kumpula","2022","8","23","08:00","-1","0","22.4"
"Helsinki Kumpula","2022","8","23","09:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","23","10:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","23","11:00","-1","0","23.6"
"Helsinki Kumpula","2022","8","23","12:00","-1","0","24"
"Helsinki Kumpula","2022","8","23","13:00","-1","0","24.4"
"Helsinki Kumpula","2022","8","23","14:00","-1","0","24.2"
"Helsinki Kumpula","2022","8","23","15:00","-1","0","24.2"
"Helsinki Kumpula","2022","8","23","16:00","-1","0","23.1"
"Helsinki Kumpula","2022","8","23","17:00","-1","0","21.9"
"Helsinki Kumpula","2022","8","23","18:00","-1","0","21"
"Helsinki Kumpula","2022","8","23","19:00","-1","0","20.7"
"Helsinki Kumpula","2022","8","23","20:00","-1","0","20.4"
"Helsinki Kumpula","2022","8","23","21:00","-1","0","20.4"
"Helsinki Kumpula","2022","8","23","22:00","-1","0","20.1"
"Helsinki Kumpula","2022","8","23","23:00","-1","0","20"
"Helsinki Kumpula","2022","8","24","00:00","-1","0","19.9"
"Helsinki Kumpula","2022","8","24","01:00","-1","0","19.8"
"Helsinki Kumpula","2022","8","24","02:00","-1","0","19.5"
"Helsinki Kumpula","2022","8","24","03:00","-1","0","19.3"
"Helsinki Kumpula","2022","8","24","04:00","-1","0","19.7"
"Helsinki Kumpula","2022","8","24","05:00","-1","0","21"
"Helsinki Kumpula","2022","8","24","06:00","-1","0","21.9"
"Helsinki Kumpula","2022","8","24","07:00","-1","0","22.6"
"Helsinki Kumpula","2022","8","24","08:00","-1","0","24.4"
"Helsinki Kumpula","2022","8","24","09:00","-1","0","25.6"
"Helsinki Kumpula","2022","8","24","10:00","-1","0","25.4"
"Helsinki Kumpula","2022","8","24","11:00","-1","0","24.2"
"Helsinki Kumpula","2022","8","24","12:00","-1","0","23.4"
"Helsinki Kumpula","2022","8","24","13:00","-1","0","23.4"
"Helsinki Kumpula","2022","8","24","14:00","-1","0","23.7"
"Helsinki Kumpula","2022","8","24","15:00","-1","0","22.7"
"Helsinki Kumpula","2022","8","24","16:00","-1","0","22.3"
